time,latitude,longitude,adt,ice_extent,ice_missing
16157.0,24.20580291748047,-88.7514419555664,0.2587475352112676,15.555,0.0
16158.0,24.20580291748047,-88.7514419555664,0.2633471830985915,15.551,0.0
16159.0,24.20580291748047,-88.7514419555664,0.268120036070079,15.485,0.0
16160.0,24.20580291748047,-88.7514419555664,0.2725474836825833,15.478,0.0
16161.0,24.20580291748047,-88.7514419555664,0.2762363191343181,15.47,0.0
16162.0,24.20580291748047,-88.7514419555664,0.2790059773273789,15.357,0.0
16163.0,24.20580291748047,-88.7514419555664,0.2809004551700446,15.307,0.0
16164.0,24.20580291748047,-88.7514419555664,0.2820923565784953,15.241,0.0
16165.0,24.20580291748047,-88.7514419555664,0.2828536413603573,15.146,0.0
16166.0,24.20580291748047,-88.7514419555664,0.2835273102026795,15.142,0.0
16167.0,24.20580291748047,-88.7514419555664,0.2843522071453109,15.095,0.0
16168.0,24.20580291748047,-88.7514419555664,0.2854175025764342,15.076,0.0
16169.0,24.20580291748047,-88.7514419555664,0.2866566042597046,15.088,0.0
16170.0,24.20580291748047,-88.7514419555664,0.2878740295431123,15.116,0.0
16171.0,24.20580291748047,-88.7514419555664,0.2888028512538647,15.052,0.0
16172.0,24.20580291748047,-88.7514419555664,0.2892340432840948,14.997,0.0
16173.0,24.20580291748047,-88.7514419555664,0.289152052559258,15.004,0.0
16174.0,24.20580291748047,-88.7514419555664,0.2887622380625215,14.962,0.0
16175.0,24.20580291748047,-88.7514419555664,0.2884716334592924,14.89,0.0
16176.0,24.20580291748047,-88.7514419555664,0.2887128134661628,14.839,0.0
16177.0,24.20580291748047,-88.7514419555664,0.2898433957402955,14.78,0.0
16178.0,24.20580291748047,-88.7514419555664,0.2919745448299553,14.792,0.0
16179.0,24.20580291748047,-88.7514419555664,0.2949262366884232,14.754,0.0
16180.0,24.20580291748047,-88.7514419555664,0.2982183527997252,14.776,0.0
16181.0,24.20580291748047,-88.7514419555664,0.3012107351425627,14.773,0.0
16182.0,24.20580291748047,-88.7514419555664,0.3033365853658537,14.65,0.0
16183.0,24.20580291748047,-88.7514419555664,0.3042926485743731,14.634,0.0
16184.0,24.20580291748047,-88.7514419555664,0.3041377962899347,14.632,0.0
16185.0,24.20580291748047,-88.7514419555664,0.3032348162143594,14.618,0.0
16186.0,24.20580291748047,-88.7514419555664,0.3020157076605977,14.635,0.0
16187.0,24.20580291748047,-88.7514419555664,0.3009080814153211,14.578,0.0
16188.0,24.20580291748047,-88.7514419555664,0.3001982222603916,14.519,0.0
16189.0,24.20580291748047,-88.7514419555664,0.2998859154929578,14.418,0.0
16190.0,24.20580291748047,-88.7514419555664,0.2996920474063895,14.3,0.0
16191.0,24.20580291748047,-88.7514419555664,0.2992120319477843,14.126,0.0
16192.0,24.20580291748047,-88.7514419555664,0.2980777481964961,14.187,0.0
16193.0,24.20580291748047,-88.7514419555664,0.2960507385778083,14.147,0.0
16194.0,24.20580291748047,-88.7514419555664,0.2931606320851941,14.099,0.0
16195.0,24.20580291748047,-88.7514419555664,0.2897244417725867,14.105,0.0
16196.0,24.20580291748047,-88.7514419555664,0.2863263053933356,14.123,0.0
16197.0,24.20580291748047,-88.7514419555664,0.283528426657506,14.028,0.0
16198.0,24.20580291748047,-88.7514419555664,0.2817642648574373,13.941,0.0
16199.0,24.20580291748047,-88.7514419555664,0.2812343095156304,13.91,0.0
16200.0,24.20580291748047,-88.7514419555664,0.2818695980762624,13.906,0.0
16201.0,24.20580291748047,-88.7514419555664,0.2833805736860186,13.871,0.0
16202.0,24.20580291748047,-88.7514419555664,0.2853533751288217,13.842,0.0
16203.0,24.20580291748047,-88.7514419555664,0.2873407849536242,13.804,0.0
16204.0,24.20580291748047,-88.7514419555664,0.2890471487461354,13.782,0.0
16205.0,24.20580291748047,-88.7514419555664,0.2904451391274476,13.707,0.0
16206.0,24.20580291748047,-88.7514419555664,0.2918235915492958,13.668,0.0
16207.0,24.20580291748047,-88.7514419555664,0.2936247681209206,13.655,0.0
16208.0,24.20580291748047,-88.7514419555664,0.296258553761594,13.61,0.0
16209.0,24.20580291748047,-88.7514419555664,0.3000584936447956,13.517,0.0
16210.0,24.20580291748047,-88.7514419555664,0.3051654671934043,13.502,0.0
16211.0,24.20580291748047,-88.7514419555664,0.3113846015115081,13.461,0.0
16212.0,24.20580291748047,-88.7514419555664,0.3181837083476468,13.384,0.0
16213.0,24.20580291748047,-88.7514419555664,0.3248894623840605,13.296,0.0
16214.0,24.20580291748047,-88.7514419555664,0.3308320851940914,13.188,0.0
16215.0,24.20580291748047,-88.7514419555664,0.3354832961181724,13.157,0.0
16216.0,24.20580291748047,-88.7514419555664,0.3384556681552731,13.127,0.0
16217.0,24.20580291748047,-88.7514419555664,0.3396702507729303,13.11,0.0
16218.0,24.20580291748047,-88.7514419555664,0.3393131741669529,13.112,0.0
16219.0,24.20580291748047,-88.7514419555664,0.3377847389213328,13.039,0.0
16220.0,24.20580291748047,-88.7514419555664,0.3356000257643421,12.985,0.0
16221.0,24.20580291748047,-88.7514419555664,0.3332489694263139,12.967,0.0
16222.0,24.20580291748047,-88.7514419555664,0.3310637409824802,12.779,0.0
16223.0,24.20580291748047,-88.7514419555664,0.3292394452078324,12.696,0.0
16224.0,24.20580291748047,-88.7514419555664,0.3278348505668155,12.599,0.0
16225.0,24.20580291748047,-88.7514419555664,0.3267677258673995,12.575,0.0
16226.0,24.20580291748047,-88.7514419555664,0.3258288732394366,12.543,0.0
16227.0,24.20580291748047,-88.7514419555664,0.3247781260735143,12.52,0.0
16228.0,24.20580291748047,-88.7514419555664,0.3234210151150807,12.487,0.0
16229.0,24.20580291748047,-88.7514419555664,0.321626374098248,12.383,0.0
16230.0,24.20580291748047,-88.7514419555664,0.3193950704225352,12.301,0.0
16231.0,24.20580291748047,-88.7514419555664,0.3168743730676743,12.295,0.0
16232.0,24.20580291748047,-88.7514419555664,0.3142834335279972,12.304,0.0
16233.0,24.20580291748047,-88.7514419555664,0.3118966678117485,12.239,0.0
16234.0,24.20580291748047,-88.7514419555664,0.3099637495705943,12.133,0.0
